ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10522658	C530008M17Rik	ENSMUST00000120818 	0.920439	6.54E-01	-0.4711797	-6.83612	-0.07896429	RIKEN cDNA C530008M17 gene
10599213		ENSMUST00000082596 	0.920439	6.54E-01	-0.4711278	-6.83615	-0.05890398	
10473454	Olfr1008	NM_146866 	0.920439	6.54E-01	-0.4710902	-6.83617	-0.05842691	olfactory receptor 1008
10343337		---	0.920439	6.54E-01	0.4710829	-6.83617	0.14906493	
10390939	Gm11554///Gm11569///Krtap4-13	NM_001099312 	0.920439	6.54E-01	0.4710654	-6.83618	0.20083065	predicted gene 11554///predicted gene 11569///keratin associated protein 4-13
10464479	Ppp6r3	NM_001164159 	0.920439	6.54E-01	0.4710552	-6.83619	0.12600667	"protein phosphatase 6, regulatory subunit 3"
10342177		---	0.920439	6.54E-01	-0.4710536	-6.83619	-0.90802476	
10532741	Tmem119	NM_146162 	0.920439	6.54E-01	0.4710507	-6.83619	0.09530645	transmembrane protein 119
10354411		---	0.920537	6.54E-01	0.4708668	-6.83628	0.08410296	
10340665		---	0.920537	6.54E-01	-0.470854	-6.83629	-0.11267823	
10574897	Thap11	NM_021513 	0.920537	6.54E-01	-0.4708298	-6.8363	-0.10742913	THAP domain containing 11
10340471		---	0.920618	6.55E-01	-0.4707049	-6.83637	-0.40258265	
10339578		---	0.92069	6.55E-01	-0.4705892	-6.83643	-0.28112026	
10339943		---	0.920698	6.55E-01	0.4705055	-6.83647	0.61574499	
10362442	Trdn	NM_029726 	0.920698	6.55E-01	-0.4704634	-6.8365	-0.08746484	triadin
10338108		---	0.920698	6.55E-01	0.4704632	-6.8365	0.14207912	
10567460	Dnah3	XM_006508416 	0.920752	6.55E-01	-0.4703669	-6.83655	-0.07095728	"dynein, axonemal, heavy chain 3"
10555764	Olfr585	NM_147087 	0.920827	6.55E-01	-0.4702465	-6.83661	-0.05956657	olfactory receptor 585
10422852	Rpl19	NM_001159483 	0.920827	6.55E-01	-0.4701883	-6.83664	-0.1610755	ribosomal protein L19
10414009	Ptpn20	NM_008978 	0.920827	6.55E-01	-0.4701138	-6.83668	-0.07551371	"protein tyrosine phosphatase, non-receptor type 20"
10552288	Vstm2b	NM_021387 	0.920827	6.55E-01	-0.470023	-6.83673	-0.07706315	V-set and transmembrane domain containing 2B
10550770	Vmn1r95///Vmn1r165///Vmn1r137///Vmn1r132///Vmn1r130///Vmn1r112///Vmn1r100///Vmn1r158///Vmn1r149///Vmn1r126///Vmn1r114///Gm10670///Vmn1r101///Vmn1r-ps79///Vmn1r107///Vmn1r159///Vmn1r124///Vmn1r163///Vmn1r157///Vmn1r155///Vmn1r152///Vmn1r143///Vmn1r142///Vmn1r139///Vmn1r135///Vmn1r115///Vmn1r116///Vmn1r117///Vmn1r118///Vmn1r121///Vmn1r125///Vmn1r128///Vmn1r104///Vmn1r103///Vmn1r91///Vmn1r127///Vmn1r129///Vmn1r160///Vmn1r94///Vmn1r113///Vmn1r120///Vmn1r122///Vmn1r151///Vmn1r93///Vmn1r181///V1rd18///V1rd19///Vmn1r179///Vmn1r119///Vmn1r123///Vmn1r180///Vmn1r178///Vmn1r183///Vmn1r148	NM_001166741 	0.920827	6.55E-01	0.4699517	-6.83676	0.18954491	"vomeronasal 1 receptor, 95///vomeronasal 1 receptor 165///vomeronasal 1 receptor 137///vomeronasal 1 receptor 132///vomeronasal 1 receptor 130///vomeronasal 1 receptor 112///vomeronasal 1 receptor 100///vomeronasal 1 receptor 158///vomeronasal 1 receptor 149///vomeronasal 1 receptor 126///vomeronasal 1 receptor 114///predicted gene 10670///vomeronasal 1 receptor 101///vomeronasal 1 receptor, pseudogene 79///vomeronasal 1 receptor 107///vomeronasal 1 receptor 159///vomeronasal 1 receptor 124///vomeronasal 1 receptor 163///vomeronasal 1 receptor 157///vomeronasal 1 receptor 155///vomeronasal 1 receptor 152///vomeronasal 1 receptor 143///vomeronasal 1 receptor 142///vomeronasal 1 receptor 139///vomeronasal 1 receptor 135///vomeronasal 1 receptor 115///vomeronasal 1 receptor 116///vomeronasal 1 receptor 117///vomeronasal 1 receptor 118///vomeronasal 1 receptor 121///vomeronasal 1 receptor 125///vomeronasal 1 receptor 128///vomeronasal 1 receptor 104///vomeronasal 1 receptor 103///vomeronasal 1 receptor 91///vomeronasal 1 receptor 127///vomeronasal 1 receptor 129///vomeronasal 1 receptor 160///vomeronasal 1 receptor 94///vomeronasal 1 receptor 113///vomeronasal 1 receptor 120///vomeronasal 1 receptor 122///vomeronasal 1 receptor 151///vomeronasal 1 receptor 93///vomeronasal 1 receptor 181///vomeronasal 1 receptor, D18///vomeronasal 1 receptor, D19///vomeronasal 1 receptor 179///vomeronasal 1 receptor 119///vomeronasal 1 receptor 123///vomeronasal 1 receptor 180///vomeronasal 1 receptor 178///vomeronasal 1 receptor 183///vomeronasal 1 receptor 148"
10365123		XM_006542830 	0.920827	6.55E-01	0.4699178	-6.83678	0.07505338	
10415413	Nynrin	NM_001040072 	0.920827	6.55E-01	0.4698957	-6.83679	0.07129693	NYN domain and retroviral integrase containing
10566221	Olfr611	NM_146727 	0.920827	6.55E-01	0.4698764	-6.8368	0.07041964	olfactory receptor 611
10492540	Il12a	NM_001159424 	0.920827	6.55E-01	0.4698277	-6.83683	0.09415378	interleukin 12a
10459879	Slc14a2	NM_001110273 	0.920827	6.55E-01	-0.4697438	-6.83687	-0.05915363	"solute carrier family 14 (urea transporter), member 2"
10551801	C230062I16Rik	ENSMUST00000077142 	0.920827	6.55E-01	-0.4697376	-6.83688	-0.08920161	RIKEN cDNA C230062I16 gene
10482486	Mmadhc	NM_133839 	0.920827	6.55E-01	0.4695965	-6.83695	0.10286206	"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria"
10571297	Gm9951	ENSMUST00000149618 	0.920827	6.55E-01	0.4695619	-6.83697	0.07200185	predicted gene 9951
10578413	Gm5346	NM_001025240 	0.920827	6.55E-01	0.4695503	-6.83697	0.08227893	predicted gene 5346
10521811		ENSMUST00000079568 	0.920827	6.55E-01	-0.4695421	-6.83698	-0.12289612	
10474514	Olfr1301	NM_146887 	0.920827	6.55E-01	-0.4694823	-6.83701	-0.06152743	olfactory receptor 1301
10528815	Gm21190///Gm10471///Gm7361///Speer4e///Gm10220///5031410I06Rik///Speer4a///Speer4b///Gm17019	NM_001134299 	0.920827	6.55E-01	0.4694806	-6.83701	0.10189706	"predicted gene, 21190///predicted gene 10471///predicted gene 7361///spermatogenesis associated glutamate (E)-rich protein 4e///predicted gene 10220///RIKEN cDNA 5031410I06 gene///spermatogenesis associated glutamate (E)-rich protein 4A///spermatogenesis associated glutamate (E)-rich protein 4B///predicted gene 17019"
10536949	Strip2	NM_001037740 	0.920827	6.55E-01	-0.4694676	-6.83702	-0.07741726	striatin interacting protein 2
10430593	Josd1	NM_028792 	0.920827	6.55E-01	-0.4694552	-6.83702	-0.12319412	Josephin domain containing 1
10539606	Cct7	NM_007638 	0.920827	6.55E-01	0.4694422	-6.83703	0.15468904	"chaperonin containing Tcp1, subunit 7 (eta)"
10476042	Tgm3	NM_009374 	0.920827	6.55E-01	-0.4694322	-6.83704	-0.07645593	"transglutaminase 3, E polypeptide"
10597011	Fbxw20	NM_001008428 	0.920827	6.55E-01	-0.4694233	-6.83704	-0.0581126	F-box and WD-40 domain protein 20
10500543	Hmgb1-rs17///Gm5176///4932431P20Rik///Hmgb1///Gm12568	NM_010439 	0.920867	6.55E-01	0.4693423	-6.83708	0.26802963	"high mobility group box 1, related sequence 17///high mobility group box 2 pseudogene///RIKEN cDNA 4932431P20 gene///high mobility group box 1///high mobility group box 1 pseudogene"
10603533	Ssxb3	ENSMUST00000089374 	0.920881	6.56E-01	-0.4692648	-6.83712	-0.06239854	"synovial sarcoma, X member B, breakpoint 3"
10398440	Mir369	NR_030272 	0.920881	6.56E-01	-0.4692134	-6.83715	-0.06499231	microRNA 369
10361906	Il22ra2	NM_178258 	0.920881	6.56E-01	0.4691373	-6.83719	0.05307754	"interleukin 22 receptor, alpha 2"
10360090	Ppox	NM_008911 	0.920881	6.56E-01	0.4691207	-6.8372	0.14185521	protoporphyrinogen oxidase
10358517	Hmcn1	NM_001024720 	0.920881	6.56E-01	-0.4691128	-6.8372	-0.08050158	hemicentin 1
10338483		---	0.920881	6.56E-01	-0.4690919	-6.83721	-0.07862445	
10409799	Isca1	NM_026921 	0.920992	6.56E-01	0.4689355	-6.8373	0.12795201	iron-sulfur cluster assembly 1
10341021		---	0.921151	6.56E-01	0.4687037	-6.83742	0.19474422	
10340531		---	0.921151	6.56E-01	-0.4685722	-6.83749	-0.29895495	
10343734		---	0.921151	6.56E-01	0.46857	-6.83749	0.12953449	
10514779	Prkaa2	NM_178143 	0.921151	6.56E-01	-0.4685548	-6.8375	-0.0660454	"protein kinase, AMP-activated, alpha 2 catalytic subunit"
10340128		---	0.921151	6.56E-01	-0.4685216	-6.83751	-0.31533854	
10520467	Hadhb	NM_001289798 	0.921151	6.56E-01	-0.4685159	-6.83752	-0.05637158	"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit"
10544089	Zc3hav1	NM_028421 	0.921151	6.56E-01	-0.4684448	-6.83755	-0.08377176	"zinc finger CCCH type, antiviral 1"
10490194	Gm10714	NR_040530 	0.921151	6.56E-01	-0.4683833	-6.83759	-0.1441509	predicted gene 10714
10568629	Mmp21	ENSMUST00000122136 	0.921151	6.56E-01	-0.4683699	-6.83759	-0.05188548	matrix metallopeptidase 21
10598654	Gm14475///Gm14478///Gm14482///Gm14479///Gm14476///Gm14477///Gm14474///Gm14483///Gm14484///Gm14501///Gm5382///1700012L04Rik	NM_001025260 	0.921151	6.56E-01	0.4683274	-6.83761	0.09039974	predicted gene 14475///predicted gene 14478///predicted gene 14482///predicted gene 14479///predicted gene 14476///predicted gene 14477///predicted gene 14474///predicted gene 14483///predicted gene 14484///predicted gene 14501///predicted gene 5382///RIKEN cDNA 1700012L04 gene
10469923	Entpd8	NM_028093 	0.921151	6.56E-01	0.4682475	-6.83766	0.05921897	ectonucleoside triphosphate diphosphohydrolase 8
10533122	Sdsl	NM_133902 	0.921151	6.56E-01	0.4682273	-6.83767	0.07848377	serine dehydratase-like
10590365	Vipr1	NM_011703 	0.921151	6.56E-01	-0.4682183	-6.83767	-0.0578734	vasoactive intestinal peptide receptor 1
10338323		---	0.921151	6.56E-01	-0.4682175	-6.83767	-0.1135649	
10564567		ENSMUST00000182995 	0.921221	6.56E-01	0.4681038	-6.83773	0.09043941	
10344528		---	0.921253	6.56E-01	0.4680315	-6.83777	0.80032175	
10548600	Hmgb1-rs17///Gm5176///4932431P20Rik///Hmgb1	NM_010439 	0.921278	6.56E-01	0.467966	-6.8378	0.13163271	"high mobility group box 1, related sequence 17///high mobility group box 2 pseudogene///RIKEN cDNA 4932431P20 gene///high mobility group box 1"
10552108		ENSMUST00000106038 	0.921316	6.56E-01	0.4678684	-6.83785	0.07674318	
10450858	Olfr93	NM_001011813 	0.921316	6.57E-01	-0.4678471	-6.83787	-0.05800487	olfactory receptor 93
10459241	Afap1l1	NM_178928 	0.921342	6.57E-01	-0.4677447	-6.83792	-0.07331941	actin filament associated protein 1-like 1
10474495		XM_001481325 	0.921342	6.57E-01	0.4677411	-6.83792	0.07439937	
10449467	Clps	NM_025469 	0.92135	6.57E-01	-0.4676738	-6.83796	-0.07471372	"colipase, pancreatic"
10392834	Cd300ld5///Cd300ld4///Cd300ld3	NM_001101656 	0.92135	6.57E-01	-0.4676238	-6.83798	-0.09254442	CD300 molecule like family member D5///CD300 molecule like family member D4///CD300 molecule like family member D3
10566322	Olfr648	NM_146751 	0.92135	6.57E-01	0.4676142	-6.83799	0.0690297	olfactory receptor 648
10384452		ENSMUST00000052877 	0.921394	6.57E-01	0.4674834	-6.83806	0.16770701	
10455050	Pcdhb2	NM_053127 	0.921394	6.57E-01	-0.4674572	-6.83807	-0.08054696	protocadherin beta 2
10571288	Gtf2e2	NM_001167921 	0.921394	6.57E-01	0.4674503	-6.83807	0.22512957	"general transcription factor II E, polypeptide 2 (beta subunit)"
10550163	Sult2a2///Sult2a1	NM_001111296 	0.921408	6.57E-01	-0.4673405	-6.83813	-0.05950479	"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 2///sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 1"
10539449	Atp6v1b1	NM_134157 	0.921408	6.57E-01	-0.4672405	-6.83818	-0.06217817	"ATPase, H+ transporting, lysosomal V1 subunit B1"
10364468	Bsg	NM_009768 	0.921408	6.57E-01	0.4671868	-6.83821	0.13094828	basigin
10341992		---	0.921408	6.57E-01	0.4671419	-6.83823	0.81780711	
10339094		---	0.921408	6.57E-01	-0.4671081	-6.83825	-0.44208388	
10535725	Rnf6	NM_001256085 	0.921408	6.57E-01	0.4670693	-6.83827	0.08038977	ring finger protein (C3H2C3 type) 6
10413280		ENSMUST00000083930 	0.921408	6.57E-01	-0.467045	-6.83828	-0.2384477	
10343302		---	0.921408	6.57E-01	0.467022	-6.8383	0.68676401	
10394144	Rab10os	ENSMUST00000049684 	0.921408	6.57E-01	-0.4670169	-6.8383	-0.07110772	"RAB10, member RAS oncogene family, opposite strand"
10570236	Mcf2l	NM_001159485 	0.921408	6.57E-01	0.4670006	-6.83831	0.05779333	mcf.2 transforming sequence-like
10340976		---	0.921408	6.57E-01	-0.4669891	-6.83831	-0.25503994	
10338141		---	0.921408	6.57E-01	-0.4669525	-6.83833	-0.11542019	
10595070	Fam83b	NM_001045518 	0.921408	6.57E-01	0.4669255	-6.83835	0.08011116	"family with sequence similarity 83, member B"
10442625	Igfals	NM_008340 	0.921495	6.57E-01	-0.4667779	-6.83842	-0.05642786	"insulin-like growth factor binding protein, acid labile subunit"
10424772	K230010J24Rik	XM_006521617 	0.921495	6.57E-01	0.4667554	-6.83844	0.08178592	RIKEN cDNA K230010J24 gene
10464397		---	0.921523	6.57E-01	-0.4666862	-6.83847	-0.07029991	
10373622	Olfr772///Olfr773	NM_146266 	0.921662	6.57E-01	0.4665001	-6.83857	0.07956226	olfactory receptor 772///olfactory receptor 773
10379840	Myo19	XM_006533927 	0.921664	6.57E-01	0.4664235	-6.83861	0.05358802	myosin XIX
10340738		---	0.921664	6.57E-01	0.4664029	-6.83862	0.1899342	
10563260	Snrnp70	NM_009224 	0.921664	6.58E-01	0.4663107	-6.83867	0.16305353	small nuclear ribonucleoprotein 70 (U1)
10440376	Lipi	NM_001252513 	0.921664	6.58E-01	-0.4662391	-6.8387	-0.0564379	"lipase, member I"
10339832		---	0.921664	6.58E-01	0.4661675	-6.83874	0.1427532	
10341658		---	0.921664	6.58E-01	-0.466165	-6.83874	-0.19289275	
10343736		---	0.921664	6.58E-01	0.466124	-6.83876	0.13327383	
10361078	Tatdn3	NM_001163421 	0.921664	6.58E-01	-0.4661233	-6.83876	-0.07638255	TatD DNase domain containing 3
10354157	Chst10	NM_145142 	0.921664	6.58E-01	-0.4660656	-6.83879	-0.07157675	carbohydrate sulfotransferase 10
10490138	Ctcfl	NM_001081387 	0.921664	6.58E-01	-0.4659905	-6.83883	-0.09232303	CCCTC-binding factor (zinc finger protein)-like
10425655	Mei1	NM_028897 	0.921664	6.58E-01	0.4659885	-6.83883	0.1105041	meiotic double-stranded break formation protein 1
10595156	Dppa5a	NM_025274 	0.921664	6.58E-01	0.4659804	-6.83884	0.09239219	developmental pluripotency associated 5A
10526743	Cops6	NM_012002 	0.921664	6.58E-01	-0.46597	-6.83884	-0.26303201	COP9 signalosome subunit 6
10479423	Col9a3	NM_009936 	0.921664	6.58E-01	0.4659484	-6.83886	0.14289996	"collagen, type IX, alpha 3"
10474269	Gm6306	XM_006500499 	0.921743	6.58E-01	-0.4658256	-6.83892	-0.06323807	predicted gene 6306
10390175	Ngfr	NM_033217 	0.921795	6.58E-01	0.4657316	-6.83897	0.05610965	"nerve growth factor receptor (TNFR superfamily, member 16)"
10343762		---	0.921839	6.58E-01	0.46561	-6.83903	0.16058658	
10435497	Stfa2l1///Stfa2	NM_173869 	0.921839	6.58E-01	-0.4656069	-6.83903	-0.05934257	stefin A2 like 1///stefin A2
10465500	Kcnk4	NM_008431 	0.921863	6.58E-01	-0.4655416	-6.83907	-0.07431841	"potassium channel, subfamily K, member 4"
10550383	Dact3	NM_001081655 	0.921879	6.58E-01	0.4654864	-6.8391	0.10403465	dishevelled-binding antagonist of beta-catenin 3
10354581	Dnah7a	NM_001252070 	0.921967	6.58E-01	-0.4653534	-6.83916	-0.08356285	"dynein, axonemal, heavy chain 7A"
10514300	Ifna12	NM_177361 	0.922034	6.58E-01	-0.4652128	-6.83924	-0.0716064	interferon alpha 12
10603059	Tmem27	NM_020626 	0.922034	6.58E-01	-0.4651967	-6.83925	-0.07622109	transmembrane protein 27
10556509	Spon1	NM_145584 	0.922034	6.58E-01	0.4651655	-6.83926	0.05663959	"spondin 1, (f-spondin) extracellular matrix protein"
10548899	Rerg	NM_001164212 	0.922035	6.58E-01	-0.4651251	-6.83928	-0.08455751	"RAS-like, estrogen-regulated, growth-inhibitor"
10390789	Krt24	NM_029393 	0.922048	6.58E-01	0.4650719	-6.83931	0.09722411	keratin 24
10604889	Mir201	NR_029588 	0.922068	6.58E-01	-0.4649866	-6.83936	-0.06857874	microRNA 201
10339340		---	0.922068	6.58E-01	-0.464959	-6.83937	-0.43508185	
10510950	Hes5	NM_010419 	0.922068	6.58E-01	-0.4649254	-6.83939	-0.07053947	hairy and enhancer of split 5 (Drosophila)
10338583		---	0.922068	6.58E-01	0.4648944	-6.8394	0.11291418	
10496825	Uox	NM_009474 	0.922118	6.59E-01	-0.4646927	-6.83951	-0.08176761	urate oxidase
10550723	Nkpd1	NM_027116 	0.922118	6.59E-01	0.4645979	-6.83956	0.07241618	"NTPase, KAP family P-loop domain containing 1"
10526772	Cnpy4	NM_178612 	0.922118	6.59E-01	0.4645498	-6.83958	0.06218903	canopy FGF signaling regulator 4
10579060	Gm21119///Gm3643///Gm15319///4930467E23Rik///Gm5373	NM_001039553 	0.922118	6.59E-01	0.4644315	-6.83964	0.0528671	"predicted gene, 21119///predicted gene 3643///predicted gene 15319///RIKEN cDNA 4930467E23 gene///predicted gene 5373"
10340117		---	0.922118	6.59E-01	0.4644066	-6.83966	0.10644264	
10497765	Dcun1d1	NM_001205361 	0.922118	6.59E-01	-0.4643798	-6.83967	-0.09728303	"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)"
10530142		---	0.922118	6.59E-01	0.4643081	-6.83971	0.10377359	
10339216		---	0.922118	6.59E-01	0.464286	-6.83972	0.26298317	
10482695	Cacnb4	NM_001037099 	0.922118	6.59E-01	-0.4642657	-6.83973	-0.09077296	"calcium channel, voltage-dependent, beta 4 subunit"
10434552		ENSMUST00000083438 	0.922118	6.59E-01	0.4641964	-6.83976	0.0732341	
10532346	P2rx2	NM_001164833 	0.922118	6.59E-01	0.4641539	-6.83979	0.08193412	"purinergic receptor P2X, ligand-gated ion channel, 2"
10573066	Frem3	NM_001167898 	0.922118	6.59E-01	-0.4641349	-6.8398	-0.08073759	Fras1 related extracellular matrix protein 3
10424424	Gsdmcl2///Gsdmcl-ps///Gsdmcl1	NR_108051 	0.922118	6.59E-01	-0.4640812	-6.83982	-0.06075096	"gasdermin C-like 2///gasdermin C-like, pseudogene///gasdermin C-like 1"
10390640	Ikzf3	NM_011771 	0.922118	6.59E-01	0.464064	-6.83983	0.16240506	IKAROS family zinc finger 3
10345928		---	0.922118	6.59E-01	-0.4640524	-6.83984	-0.05771321	
10413670	Pbrm1	NM_001081251 	0.922118	6.59E-01	-0.464048	-6.83984	-0.15259992	polybromo 1
10593449	Layn	NM_001033534 	0.922118	6.59E-01	0.464011	-6.83986	0.06217125	layilin
10542365		ENSMUST00000083253 	0.922118	6.59E-01	-0.4640052	-6.83986	-0.06033792	
10410168	Prss47	XM_006517492 	0.922118	6.59E-01	-0.4639645	-6.83989	-0.06473313	"protease, serine 47"
10345440		ENSMUST00000082667 	0.922118	6.59E-01	0.4639499	-6.83989	0.06630993	
10493247	Ubqln4	NM_033526 	0.922118	6.59E-01	-0.4639367	-6.8399	-0.06590342	ubiquilin 4
10341959		---	0.922118	6.59E-01	-0.4637726	-6.83998	-0.29074826	
10403722		---	0.922118	6.59E-01	0.4637695	-6.83999	0.06100279	
10419414		ENSMUST00000158791 	0.922118	6.59E-01	-0.4637401	-6.84	-0.05620001	
10417766		---	0.922118	6.59E-01	-0.4637185	-6.84001	-0.07959184	
10407024	4933425L06Rik	NM_025751 	0.922118	6.59E-01	-0.4637143	-6.84001	-0.0607797	RIKEN cDNA 4933425L06 gene
10382482	Otop2	NM_172801 	0.922118	6.59E-01	0.463704	-6.84002	0.05667266	otopetrin 2
10518761	LOC102638183	XM_006539426 	0.922118	6.59E-01	-0.4635928	-6.84008	-0.088391	small nuclear ribonucleoprotein F
10453423	Gm10309	ENSMUST00000095186 	0.922118	6.59E-01	0.4635923	-6.84008	0.06343501	predicted gene 10309
10344191		---	0.922118	6.59E-01	0.4635516	-6.8401	0.12768891	
10404294	Prl3b1	NM_008865 	0.922118	6.59E-01	-0.4634906	-6.84013	-0.10271371	"prolactin family 3, subfamily b, member 1"
10450529	Dpcr1	NM_001033366 	0.922118	6.59E-01	0.4634257	-6.84016	0.08447463	diffuse panbronchiolitis critical region 1 (human)
10481092	Agpat2	NM_026212 	0.922118	6.59E-01	0.463415	-6.84017	0.0946471	"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"
10380303	Car10	NM_028296 	0.922118	6.60E-01	-0.4633744	-6.84019	-0.09904572	carbonic anhydrase 10
10459618		ENSMUST00000082772 	0.922118	6.60E-01	-0.4633242	-6.84022	-0.07556533	
10456587	Mro	NM_027741 	0.922118	6.60E-01	0.4633018	-6.84023	0.09436587	maestro
10373502	Ikzf4	NM_011772 	0.922118	6.60E-01	0.4633004	-6.84023	0.06106687	IKAROS family zinc finger 4
10608608	Gm20917///Gm20877///Gm20865///Gm20854///Gm20852///Gm20822///Gm20815///Gm20809///Gm20806///Gm20747///Gm21943///Gm20738///Ssty2	NM_001017393 	0.922118	6.60E-01	-0.463289	-6.84023	-0.05448922	"predicted gene, 20917///predicted gene, 20877///predicted gene, 20865///predicted gene, 20854///predicted gene, 20852///predicted gene, 20822///predicted gene, 20815///predicted gene, 20809///predicted gene, 20806///predicted gene, 20747///predicted gene, 21943///predicted gene, 20738///spermiogenesis specific transcript on the Y 2"
10555846		ENSMUST00000121432 	0.922118	6.60E-01	-0.4632633	-6.84025	-0.09225363	
10340516		---	0.922118	6.60E-01	0.4632543	-6.84025	0.3224207	
10489305	Ptprt	NM_001291149 	0.922118	6.60E-01	0.4632334	-6.84026	0.06009805	"protein tyrosine phosphatase, receptor type, T"
10550175	Obox7	NM_001038676 	0.922201	6.60E-01	-0.4629848	-6.84039	-0.07975627	oocyte specific homeobox 7
10589113	Nckipsd	NM_030729 	0.922201	6.60E-01	0.4629692	-6.8404	0.10724695	NCK interacting protein with SH3 domain
10473612	Olfr1202	NM_146462 	0.922201	6.60E-01	0.4629278	-6.84042	0.05886917	olfactory receptor 1202
10590640	4930433N12Rik	ENSMUST00000048921 	0.922201	6.60E-01	-0.462888	-6.84044	-0.05970074	RIKEN cDNA 4930433N12 gene
10570432	Snora3	NR_028079 	0.922201	6.60E-01	-0.4628712	-6.84045	-0.37308455	"small nucleolar RNA, H/ACA box 3"
10340036		---	0.922201	6.60E-01	0.4628335	-6.84047	0.4312727	
10598933	Usp11	NM_145628 	0.922201	6.60E-01	-0.4628036	-6.84049	-0.12157844	ubiquitin specific peptidase 11
10381371	Aoc3	NM_009675 	0.922201	6.60E-01	-0.462797	-6.84049	-0.08895447	"amine oxidase, copper containing 3"
