	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
11122	Psip1	NM_133948	0.0834	-1.451783	Psip1	NM_001290527	0.632841	-0.40792891	Psip1	NM_001290527	0.99270455	0.0033299999999999996	Psip1	NM_001290527	0.41756666666666664	-0.20992480000000002
11123	Pskh1	NM_173432	0.8004	-0.32274767	Pskh1	NM_173432	0.8459620000000001	-0.28059011	Pskh1	NM_173432	0.29178348	-0.21	Pskh1	NM_173432	0.3075	-0.47507625
11124	Psma1	NM_011965	0.9151	-0.10919333	Psma1	NM_011965	0.932342	0.17661521	Psma1	NM_011965	0.00138432	1.19	Psma1	NM_011965	0.034825	1.0753288
11125	Psma2	NM_008944	0.7806	-0.174145	Psma2	NM_008944	0.955888	0.12541886	Psma2	NM_008944	0.01314012	0.537	Psma2	NM_008944	0.0324	0.5707346999999999
11126	Psma3	ENSMUST00000160027	0.9633	-0.03590467	Psma3	NM_011184	0.6041193333333333	0.6012187	Psma3	NM_011184	0.015492560000000002	0.58	Psma3	NM_011184	0.5005000000000001	0.30497890000000005
11127	Psma4	ENSMUST00000034848	0.70275	-0.425327335	Psma4	NM_011966	0.673331	-0.51285294	Psma4	NM_011966	0.00581349	0.807	Psma4	NM_011966	0.0356	0.8481046
11128	Psma5	NM_011967	0.8958999999999999	0.266165835	Psma5	NM_011967	0.8885349999999999	0.32354481	Psma5	NM_011967	0.01476664	0.815	Psma5	NM_011967	0.06453333333333333	1.0289203
11129	Psma6	ENSMUST00000021412	0.5028	-0.547143	Psma6	NM_011968	0.903467	-0.30299285	Psma6	NM_011968	0.04077111	0.61	Psma6	NM_011968	0.5429999999999999	0.434108675
11130	Psma7	NM_011969	0.8132	-0.15882233	Psma7	NM_001289476	0.995282	-0.01285492	Psma7	NM_001289476	0.00923329	0.853	Psma7	NM_001289476	0.56	0.11147180000000001
11131	Psma8	NM_001163609	0.9381	0.057601	Psma8	NM_001163609	0.775355	-0.16418286	Psma8	NM_001163609	0.73057052	-0.07	Psma8	NM_001163609	0.289	-0.2347585
11132	Psmb1	NM_011185	0.7826	-0.328447	Psmb1	NM_011185	0.838959	0.49719138	Psmb1	NM_011185	0.05728963	0.7070000000000001	Psmb1	NM_011185	0.017266666666666666	1.3887582666666667
11133	Psmb10	NM_013640	0.1414	-1.60933067	Psmb10	NM_013640	0.632759	-0.62186376	Psmb10	NM_013640	0.73285447	0.11699999999999999	Psmb10	NM_013640	0.0136	0.6834715
11134	Psmb11	NM_175204	0.9578	0.048081	Psmb11	NM_175204	0.924775	0.06188055	Psmb11	NM_175204	0.10341293	-0.327	Psmb11	NM_175204	0.14400000000000002	-0.585346
11135	Psmb2	NM_011970	0.9837	-0.02771433	Psmb2	NM_011970	0.795497	-0.21630143	Psmb2	NM_011970	0.01509011	0.667	Psmb2	NM_011970	0.882	-0.0390405
11136	Psmb3	ENSMUST00000103147	0.5588	-0.40717633	Psmb3	NM_011971	0.5922499999999999	1.0304336	Psmb3	NM_011971	0.030655385	0.9915	Psmb3	NM_011971	0.0046	0.9822907
11137	Psmb4	ENSMUST00000005923	0.7647	-0.27398567	Psmb4	NM_008945	0.725109	0.44928686	Psmb4	NM_008945	0.00897926	0.5770000000000001	Psmb4	NM_008945	0.012	0.66591255
11138	Psmb5	NM_011186	0.8249	-0.22516733	Psmb5	NM_011186	0.83324	-0.24074277	Psmb5	NM_011186	0.01551577	0.963	Psmb5	NM_011186	0.0241	1.0851865
11139	Psmb6	NM_008946	0.6291	0.44674767	Psmb6	NM_008946	0.98161	-0.07806381	Psmb6	NM_008946	0.02612392	0.6970000000000001	Psmb6	NM_008946	0.0017399999999999998	1.8988223000000002
11140	Psmb7	ENSMUST00000028083	0.8335	-0.12267	Psmb7	NM_011187	0.842025	0.51292061	Psmb7	NM_011187	0.01374347	0.643	Psmb7	NM_011187	0.001	1.5852955
11141	Psmb8	ENSMUST00000025196	0.6332	-0.421757	Psmb8	NM_010724	0.9460940000000001	-0.06464087	Psmb8	NM_010724	0.03426428	0.65	Psmb8	NM_010724	0.615	0.10854174999999999
11142	Psmb9	ENSMUST00000076602	0.406	-1.003955	Psmb9	NM_013585	0.8221370000000001	-0.35559993	Psmb9	NM_013585	0.08358342	0.43700000000000006	Psmb9	NM_013585	0.5329999999999999	0.2402469
11143	Psmc1	NM_008947	0.8213	-0.27285733	Psmc1	NM_008947	0.9164485	0.06663136	Psmc1	NM_008947	0.008922570000000001	0.85	Psmc1	NM_008947	0.326	0.3034348
11144	Psmc2	NM_011188	0.80855	-0.308819	Psmc2	NM_011188	0.426291	-0.64914937	Psmc2	NM_011188	0.03415413	0.493	Psmc2	NM_011188	0.22932333333333335	0.5575371
11145	Psmc3	NM_008948	0.8663	0.140639	Psmc3	NM_008948	0.950642	0.05106221	Psmc3	NM_008948	0.08000534	0.353	Psmc3	NM_008948	0.048	0.9410832
11146	Psmc3ip	ENSMUST00000019447	0.8921	0.25980933	Psmc3ip	NM_008949	0.649004	-0.31525468	Psmc3ip	NM_008949	0.00289304	1.39	Psmc3ip	NM_008949	0.0017070000000000002	1.36904925
11147	Psmc4	NM_011874	0.8812	0.105927	Psmc4	NM_011874	0.9675540000000001	-0.0956953	Psmc4	NM_011874	0.01346656	0.613	Psmc4	NM_011874	0.01299	0.78202605
11148	Psmc5	ENSMUST00000021049	0.5879	-0.507869	Psmc5	NM_008950	0.780161	0.22949924	Psmc5	NM_008950	0.05368662	0.677	Psmc5	NM_008950	0.893	0.0313922
11149	Psmc6	ENSMUST00000022380	0.9885	0.01108233	Psmc6	NM_025959	0.583576	0.55859118	Psmc6	NM_025959	0.01299141	0.73	Psmc6	NM_025959	0.0735	1.1108256333333333
11150	Psmd1	NM_027357	0.4653	0.555879	Psmd1	NM_027357	0.995085	0.01219175	Psmd1	NM_027357	0.00411552	1.18	Psmd1	NM_027357	0.804	0.0748245
11151	Psmd10	NM_016883	0.4561	-1.38790967	Psmd10	NM_001164177	0.9518459999999999	-0.15327813	Psmd10	NM_001164177	0.05263419	0.823	Psmd10	NM_001164177	0.0397	0.4792269
11152	Psmd11	ENSMUST00000017572	0.9803	0.02265	Psmd11	NM_178616	0.8587450000000001	-0.21088756	Psmd11	NM_178616	0.05776386	0.597	Psmd11	NM_178616	0.388675	-0.029411250000000035
11153	Psmd12	ENSMUST00000021063	0.8384	-0.19013033	Psmd12	NM_025894	0.886282	-0.22355548	Psmd12	NM_025894	0.0255891	0.57	Psmd12	NM_025894	0.0047	0.968935
11154	Psmd13	ENSMUST00000026560	0.8239	0.17798967	Psmd13	NM_011875	0.8056800000000001	0.28206344	Psmd13	NM_011875	0.08525712	0.8370000000000001	Psmd13	NM_011875	0.0751825	0.603482775
11155	Psmd14	NM_021526	0.8485	-0.21034767	Psmd14	NM_021526	0.76505	0.56355817	Psmd14	NM_021526	0.02044681	0.877	Psmd14	NM_021526	0.6890000000000001	0.0821911
11156	Psmd2	NR_027485	0.8868	-0.11258933	Psmd2	NM_134101	0.9611544999999999	-0.087064445	Psmd2	NM_134101	0.03008159	0.665	Psmd2	NM_134101	0.06445000000000001	0.18427649999999998
11157	Psmd3	NM_009439	0.9268	-0.13641133	Psmd3	NM_009439	0.7179439999999999	0.24296896	Psmd3	NM_009439	0.02279988	0.657	Psmd3	NM_009439	0.0197	0.7004359
11158	Psmd4	ENSMUST00000107237	0.9687	-0.05989167	Psmd4	NM_001282017	0.735877	-0.35176662	Psmd4	NM_001282017	0.68541957	-0.08	Psmd4	NM_001282017	0.34109999999999996	-0.16528063333333334
11159	Psmd5	NM_080554	0.5094	-0.61720733	Psmd5	NM_080554	0.8707159999999999	-0.21807348	Psmd5	NM_080554	0.05700948	0.627	Psmd5	NM_080554	0.222	-0.2659472
11160	Psmd6	ENSMUST00000022256	0.8335	-0.16809933	Psmd6	NM_025550	0.933393	-0.12638966	Psmd6	NM_025550	0.01476859	0.69	Psmd6	NM_025550	0.21000000000000002	0.8314636
11161	Psmd7	NM_010817	0.8248	-0.50766033	Psmd7	NM_010817	0.501008	-1.08520477	Psmd7	NM_010817	0.10727199	0.743	Psmd7	NM_010817	0.62	0.04341863333333334
11162	Psmd8	NM_026545	0.9041	0.136455	Psmd8	NM_026545	0.9710270000000001	0.03826056	Psmd8	NM_026545	0.05423417	0.42	Psmd8	NM_026545	0.000171	2.1358877
11163	Psmd9	NM_026000	0.4239	-0.43211933	Psmd9	NM_026000	0.9656170000000001	-0.05671399	Psmd9	NM_026000	0.05114524	0.39299999999999996	Psmd9	NM_026000	0.012137333333333333	1.8333278666666668
11164	Psme1	ENSMUST00000174259	0.1292	-1.13512533	Psme1	NM_011189	0.132072	-0.83295471	Psme1	NM_011189	0.60361822	0.107	Psme1	NM_011189	0.35	-0.2033858
11165	Psme2	ENSMUST00000161807	0.9635	0.07941767	Psme2	NM_011190	0.5993125	-0.41315023000000006	Psme2	NM_011190	0.34454271999999997	0.47	Psme2	NM_001029855	0.516	0.159134
11166	Psme3	ENSMUST00000019470	0.9828	0.03963133	Psme3	NM_011192	0.969432	-0.06016881	Psme3	NM_011192	0.27583553	0.243	Psme3	NM_011192	0.6023333333333333	-0.1916322
11167	Psme4	NM_134013	0.5611	-0.30513167	Psme4	NM_134013	0.84765	-0.35463506	Psme4	NM_134013	0.85776536	-0.03	Psme4	NM_134013	0.3312833333333333	0.48007988333333335
11168	Psmf1	ENSMUST00000042452	0.7617	-0.384158	Psmf1	NM_212446	0.388673	-0.80192211	Psmf1	NM_212446	0.70236675	-0.08	Psmf1	NM_144889	0.41325	0.49081912499999997
11169	Psmg1	NM_019537	0.6148	-0.52085967	Psmg1	NM_019537	0.24734	-0.62400899	Psmg1	NM_019537	0.26038253	0.597	Psmg1	NM_019537	0.0889	-0.708493
11170	Psmg2	NM_134138	0.5893	-0.55801933	Psmg2	NM_134138	0.898859	-0.25483669	Psmg2	NM_134138	0.06977738	0.557	Psmg2	NM_134138	0.03318666666666667	-0.31078943333333336
11171	Psmg3	NM_025604	0.4091	-0.54250167	Psmg3	NM_025604	0.653157	-0.29853915	Psmg3	NM_025604	0.05256622	0.847	Psmg3	NM_025604	0.190855	0.8855891
11172	Psmg4	NM_001101430	0.6627	-0.378465	Psmg4	NM_001101430	0.8433219999999999	-0.40421662	Psmg4	NM_001101430	0.08240385	0.42700000000000005	Psmg4	NM_001101430	0.36075	0.46855825
11173	Psors1c2	NM_020576	0.8692	0.17053067	Psors1c2	NM_020576	0.616898	-0.32399649	Psors1c2	NM_020576	0.1147891	-0.28300000000000003	Psors1c2	NM_020576	0.0481	-0.9096655
11174	Pspc1	NM_025682	0.9315	0.08182833	Pspc1	NM_025682	0.923541	0.12641927	Pspc1	NM_025682	0.78999339	-0.0567	Pspc1	NM_025682	0.28850000000000003	0.1628583
11175	Psph	NM_133900	0.2515	-0.592334	Psph	NM_133900	0.8004680000000001	0.16608482	Psph	NM_133900	0.04112905	0.483	Psph	NM_133900	0.147	0.5235224
11176	Pspn	NM_008954	0.9902	0.01205333	Pspn	NM_008954	0.792263	0.2142195	Pspn	NM_008954	0.18840231	-0.22699999999999998	Pspn	NM_008954	0.491	-0.35695170000000004
11177	Psrc1	NM_001190161	0.9542	0.087893	Psrc1	NM_001190161	0.945148	0.04637957	Psrc1	NM_001190161	0.01335213	0.7170000000000001	Psrc1	NM_001190161	0.33261666666666667	1.0428557666666667
11178	Pstk	NM_001039534	0.2949	-0.776122	Pstk	NM_001039534	0.967432	-0.07622659	Pstk	NM_001039534	0.53471358	0.16	Pstk	NM_001039534	0.326	0.09725559999999997
11179	Pstpip1	NM_011193	0.9046	0.15311267	Pstpip1	NM_011193	0.748674	0.46933652	Pstpip1	NM_011193	0.65490745	-0.0767	Pstpip1	NM_011193	0.0501	0.7020390000000001
11180	Pstpip2	NM_013831	0.5183	0.397436	Pstpip2	NM_013831	0.875899	0.09936034	Pstpip2	NM_013831	0.62180645	-0.0767	Pstpip2	NM_013831	0.3126666666666667	0.5527832
11181	Ptafr	ENSMUST00000070690	0.2802	2.38426967	Ptafr	NM_001081211	0.622089	0.50156614	Ptafr	NM_001081211	0.82878652	-0.05	Ptafr	NM_001081211	0.016	-1.7393241499999998
11182	Ptar1	NM_028208	0.9869	-0.03625767	Ptar1	NM_028208	0.972392	-0.06870297	Ptar1	NM_028208	0.31442148	-0.327	Ptar1	NM_028208	0.327575	-0.30778612499999997
11183	Ptbp1	ENSMUST00000172282	0.4327	0.564947	Ptbp1	NM_001077363	0.6103215	0.443386535	Ptbp1	NM_001077363	0.1316841	0.385	Ptbp1	NM_001077363	0.4954233333333333	-0.4200105999999999
11184	Ptbp2	NM_019550	0.6173	-0.43160133	Ptbp2	NM_019550	0.581843	-0.48026249	Ptbp2	NM_019550	0.46487762	-0.223	Ptbp2	NM_019550	0.52465	-0.29147894999999996
11185	Ptcd1	NM_133735	0.281	-0.57270833	Ptcd1	NM_133735	0.899284	0.12520962	Ptcd1	NM_133735	0.17866694	-0.263	Ptcd1	NM_133735	0.06495000000000001	0.29379815000000004
11186	Ptcd2	NM_026873	0.2309	-1.04171933	Ptcd2	NM_026873	0.633958	-0.36118005	Ptcd2	NM_026873	0.55217196	0.193	Ptcd2	NM_026873	0.0981	0.5515557
11187	Ptcd3	NM_027275	0.6389	-0.362239165	Ptcd3	AK146172	0.28286500000000003	-0.65114126	Ptcd3	AK146172	0.82106639	0.0867	Ptcd3	NM_027275	0.048850000000000005	-0.19913050000000004
11188	Ptch1	NM_008957	0.7552	-0.403029	Ptch1	NM_008957	0.519452	-0.78488316	Ptch1	NM_008957	0.0026193	1.12	Ptch1	NM_008957	0.6673333333333332	0.015244433333333363
11189	Ptch2	ENSMUST00000030443	0.9445	-0.05371833	Ptch2	NM_008958	0.9128729999999999	0.09353715	Ptch2	NM_008958	0.36060927	-0.237	Ptch2	NM_008958	0.2635	-0.4627793
11190	Ptchd1	NM_001093750	0.9358500000000001	0.066313	Ptchd1	NM_001093750	0.816948	0.08319435	Ptchd1	NM_001093750	0.6272894250000001	-0.08650000000000001	Ptchd1	NM_001093750	0.4597	-0.229297175
11191	Ptchd2	NM_001083342	0.4681	0.41727167	Ptchd2	NM_001083342	0.9231395	-0.06345372	Ptchd2	NM_001083342	0.29868927	-0.2	Ptchd2	NM_001083342	0.304	-0.3345702
11192	Ptchd3	NM_029049	0.7598	0.251043	Ptchd3	NM_029049	0.8338979999999999	-0.11541871	Ptchd3	NM_029049	0.89583361	-0.0267	Ptchd3	NM_029049	0.379	-0.2134286
11193	Ptcra	NM_011195	0.7335	-0.23643667	Ptcra	NM_011195	0.8580260000000001	0.13417137	Ptcra	NM_011195	0.16917867	-0.34299999999999997	Ptcra	NM_011195	0.195	-0.317405
11194	Ptdss1	NM_008959	0.9504	0.11366	Ptdss1	NM_008959	0.32977199999999995	0.5325024	Ptdss1	NM_008959	0.77818338	-0.06	Ptdss1	NM_008959	0.32168666666666673	0.48964293333333336
11195	Ptdss2	ENSMUST00000026568	0.9649	0.034408999999999995	Ptdss2	NM_013782	0.765556	-0.1695526	Ptdss2	NM_013782	0.48910067	0.18	Ptdss2	NM_013782	0.32991111111111115	0.24180000000000001
11196	Pten	NM_008960	0.61375	-0.5821095000000001	Pten	NM_008960	0.407651	-0.7961658650000001	Pten	NM_008960	0.61373167	-0.15015	Pten	NM_008960	0.346385	-0.8349564166666666
11197	Pter	NM_008961	0.9814	0.02466267	Pter	NM_008961	0.8090689999999999	0.15760532	Pter	NM_008961	0.0329749	0.68	Pter	NM_008961	0.002173965	2.89255715
11198	Ptf1a	NM_018809	0.9383	0.013963665	Ptf1a	NM_018809	0.9127790000000001	-0.08169555	Ptf1a	NM_018809	0.80067004	-0.0633	Ptf1a	NM_018809	0.75	0.07875449999999999
11199	Ptgdr	NM_008962	0.98505	-0.018545	Ptgdr	NM_008962	0.616898	0.2888235	Ptgdr	NM_008962	0.61892381	0.147	Ptgdr	NM_008962	0.882	-0.1003426
11200	Ptgds	ENSMUST00000015234	0.7959999999999999	0.19274133	Ptgds	NM_008963	0.760301	0.21946104	Ptgds	NM_008963	0.70902905	0.08	Ptgds	NM_008963	0.6225	-0.1609108
11201	Ptger1	ENSMUST00000019608	0.38385	-0.8002381649999999	Ptger1	NM_013641	0.783179	-0.37745675	Ptger1	NM_013641	0.05140597	-0.5429999999999999	Ptger1	NM_013641	0.0148	-1.2911337999999999
11202	Ptger2	NM_008964	0.8502	-0.17787133	Ptger2	NM_008964	0.9823729999999999	-0.01477887	Ptger2	NM_008964	0.00151529	1.2	Ptger2	NM_008964	3.4899999999999995e-05	3.6268814
11203	Ptger3	NM_011196	0.5194	2.013144	Ptger3	NM_011196	0.28944699999999995	1.96612833	Ptger3	NM_011196	0.42700878	-0.147	Ptger3	NM_011196	0.14275000000000002	0.4595969
11204	Ptger4	ENSMUST00000120563	0.2237	1.00273267	Ptger4	NM_001136079	0.064782	1.45338371	Ptger4	NM_001136079	0.00861012	-1.89	Ptger4	NM_001136079	0.02905	1.18760535
11205	Ptges	NM_022415	0.5321	0.8609680000000001	Ptges	NM_022415	0.9985790000000001	0.00225659	Ptges	NM_022415	0.00020879	3.18	Ptges	NM_022415	0.46799999999999997	0.11829116666666668
11206	Ptges2	NM_133783	0.9119	-0.09707433	Ptges2	NM_133783	0.795535	-0.16503207	Ptges2	NM_133783	0.88701097	0.0367	Ptges2	NM_133783	0.601	-0.250214
11207	Ptges3l	ENSMUST00000107257	0.8045666666666668	-0.20285811	Ptges3l	NM_026865	0.945149	0.05974841	Ptges3l	NM_026865	0.09239028	-0.387	Ptges3l	NM_026865	0.42133333333333334	-0.4389091333333333
11208	Ptgfr	ENSMUST00000029670	0.906	-0.127697	Ptgfr	NM_008966	0.978643	-0.02639342	Ptgfr	NM_008966	0.5298020999999999	-0.113	Ptgfr	NM_008966	0.8089999999999999	0.0001228800000000023
11209	Ptgfrn	ENSMUST00000102694	0.3383	1.563874	Ptgfrn	NM_011197	0.06589400000000001	0.72818089	Ptgfrn	NM_011197	0.94516396	-0.0167	Ptgfrn	NM_011197	0.318	0.7234815499999999
11210	Ptgir	NM_008967	0.8741	0.19213033	Ptgir	NM_008967	0.8354020000000001	0.14850873	Ptgir	NM_008967	0.97363269	-0.006670000000000001	Ptgir	NM_008967	0.342	0.2234105
11211	Ptgis	ENSMUST00000018113	0.4871	0.601842	Ptgis	NM_008968	0.8625950000000001	0.15352733	Ptgis	NM_008968	0.31191002	-0.15	Ptgis	NM_008968	0.0173	1.0846895
11212	Ptgr1	ENSMUST00000030069	0.6658	0.24902	Ptgr1	NM_025968	0.795031	0.25079134	Ptgr1	NM_025968	0.09692756	0.65	Ptgr1	NM_025968	0.000791	3.0746935
11213	Ptgr2	NM_001252625	0.3245	-1.47337633	Ptgr2	NM_001252625	0.500814	-0.67710668	Ptgr2	NM_001252625	0.1517892	0.777	Ptgr2	NM_001252625	0.3700866666666667	0.11819340000000005
11214	Ptgs1	NM_008969	0.7519	0.33301633	Ptgs1	NM_008969	0.632759	0.3044712	Ptgs1	NM_008969	9.227e-05	3.44	Ptgs1	NM_008969	0.0008501	3.03244735
11215	Ptgs2	NM_011198	0.3385	3.166839	Ptgs2	NM_011198	0.688976	0.21027008	Ptgs2	NM_011198	8.932e-05	4.46	Ptgs2	NM_011198	0.08576	3.7067917
11216	Pth	NM_020623	0.9708	0.03140933	Pth	NM_020623	0.947627	0.03605479	Pth	NM_020623	0.47894768	-0.17300000000000001	Pth	NM_020623	0.266	0.2693771
11217	Pth1r	NM_011199	0.6779	0.27819567	Pth1r	NM_001083935	0.812437	-0.15203186	Pth1r	NM_001083935	0.42816915	-0.153	Pth1r	NM_001083935	0.644	-0.1860486
11218	Pth2	NM_053256	0.9283	0.090094	Pth2	NM_053256	0.852218	-0.21024289	Pth2	NM_053256	0.13889964	-0.413	Pth2	NM_053256	0.0836	-0.8615408000000001
11219	Pth2r	NM_139270	0.8526	0.17588867	Pth2r	NM_139270	0.9529610000000001	-0.05314911	Pth2r	NM_139270	0.80293098	-0.0433	Pth2r	NM_139270	0.10300000000000001	0.4626989
11220	Pthlh	ENSMUST00000052296	0.9506	0.07559600000000001	Pthlh	NM_008970	0.971909	0.026396299999999998	Pthlh	NM_008970	0.11970872	0.43	Pthlh	NM_008970	0.28450000000000003	0.96328065
11221	Ptk2	NM_007982	0.57805	0.534253665	Ptk2	NM_001130409	0.846875	0.14846423	Ptk2	NM_001130409	0.00666621	1.07	Ptk2	NM_001130409	0.21387499999999998	-0.27170285
11222	Ptk2b	NM_001162366	0.5993	0.53497733	Ptk2b	NM_001162365	0.094992	1.14369473	Ptk2b	NM_001162365	0.66339059	-0.09	Ptk2b	NM_001162365	0.12605	-0.31595034999999994
11223	Ptk6	ENSMUST00000016511	0.9538	-0.04312633	Ptk6	NM_009184	0.87925	0.11223461	Ptk6	NM_009184	0.55675924	-0.12300000000000001	Ptk6	NM_009184	0.15249999999999997	0.33934005
11224	Ptk7	NM_175168	0.6541	0.27987533	Ptk7	NM_175168	0.9343459999999999	0.04610576	Ptk7	NM_175168	0.32652763	0.163	Ptk7	NM_175168	0.584	-0.22227629999999998
11225	Ptms	NM_026988	0.1877	2.21091533	Ptms	NM_026988	0.030354000000000003	1.84510904	Ptms	NM_026988	0.0020034000000000002	1.33	Ptms	NM_026988	0.11843333333333335	1.7976257
11226	Ptn	NM_008973	0.2537	2.13815	Ptn	NM_008973	0.5770569999999999	0.47975913	Ptn	NM_008973	0.72189841	0.0933	Ptn	NM_008973	0.3861666666666667	0.06343563333333331
11227	Ptov1	NM_133949	0.7471	0.52235833	Ptov1	NM_133949	0.847767	0.13877089	Ptov1	NM_133949	0.40548856	0.22	Ptov1	NM_133949	0.21966666666666668	-0.5639583666666667
11228	Ptp4a2	ENSMUST00000030578	0.9662	0.04013167	Ptp4a2	NM_001164745	0.984261	-0.0314587	Ptp4a2	NM_001164745	0.54216449	-0.09	Ptp4a2	NM_001164745	0.2713	0.3902012
11229	Ptp4a3	NM_001166389	0.27	-0.63341733	Ptp4a3	NM_001166388	0.146026	-0.6280941999999999	Ptp4a3	NM_001166388	0.13007084	-0.433	Ptp4a3	NM_001166388	0.35611000000000004	-0.5287468
11230	Ptpdc1	NM_207232	0.9304	0.070987	Ptpdc1	NM_207232	0.899675	-0.09517209	Ptpdc1	NM_207232	0.65097386	-0.0833	Ptpdc1	NM_207232	0.39480000000000004	-0.016576299999999995
11231	Ptpmt1	NM_025576	0.8417	-0.125997	Ptpmt1	NM_025576	0.657937	-0.41378052	Ptpmt1	NM_025576	0.00670058	1.0	Ptpmt1	NM_025576	0.038	1.0820792
11232	Ptpn1	NM_011201	0.5002	0.78049433	Ptpn1	NM_011201	0.883193	0.31547663	Ptpn1	NM_011201	0.66696088	0.12300000000000001	Ptpn1	NM_011201	0.30399999999999994	-0.21083965000000002
11233	Ptpn11	NM_011202	0.9583	-0.098939	Ptpn11	NM_001109992	0.8346549999999999	0.16905082	Ptpn11	NM_001109992	0.08150735	0.377	Ptpn11	NM_001109992	0.4345333333333334	0.7095623666666667
11234	Ptpn12	ENSMUST00000030556	0.2994	0.91546167	Ptpn12	NM_011203	0.8659020000000001	-0.23374541	Ptpn12	NM_011203	0.091978	0.483	Ptpn12	NM_011203	0.290475	1.2272589749999998
11235	Ptpn13	NM_011204	0.1892	1.08898833	Ptpn13	NM_011204	0.265939	0.73239105	Ptpn13	NM_011204	0.00455907	0.9229999999999999	Ptpn13	NM_011204	0.07533999999999999	1.1949049
11236	Ptpn14	NM_008976	0.4259	0.87261867	Ptpn14	NM_008976	0.83324	0.20980551	Ptpn14	NM_008976	0.12653343	0.39299999999999996	Ptpn14	NM_001033287	0.028066666666666667	-1.0202533
11237	Ptpn18	NM_011206	0.7199	-0.37361133	Ptpn18	NM_011206	0.8291379999999999	-0.17032452	Ptpn18	NM_011206	0.01562397	-0.51	Ptpn18	NM_011206	0.05879	-0.38425440000000005
11238	Ptpn2	NM_001127177	0.27	0.56765533	Ptpn2	NM_001127177	0.7438675	0.37484423	Ptpn2	NM_001127177	0.37622009	-0.20500000000000002	Ptpn2	NM_001127177	0.258770275	1.2610673000000001
11239	Ptpn20	NM_008978	0.9626	-0.03676633	Ptpn20	NM_008978	0.9208270000000001	-0.07551371	Ptpn20	NM_008978	0.25798458	-0.183	Ptpn20	NM_008978	0.16399999999999998	0.26244759999999995
11240	Ptpn21	NM_011877	0.8711	0.20873867	Ptpn21	NM_001146199	0.9954360000000001	-0.00433987	Ptpn21	NM_001146199	0.03490884	0.44299999999999995	Ptpn21	NM_001146199	0.3133333333333333	-0.14699343333333334
11241	Ptpn22	NM_008979	0.2812	0.93645267	Ptpn22	NM_008979	0.298448	0.98241782	Ptpn22	NM_008979	0.09484111	-0.36700000000000005	Ptpn22	NM_008979	0.0165	1.1770338
11242	Ptpn23	NM_001081043	0.6605	0.35849967	Ptpn23	NM_001081043	0.849002	0.13762813	Ptpn23	NM_001081043	0.88255815	0.0433	Ptpn23	NM_001081043	0.375	0.3534408
11243	Ptpn3	NM_011207	0.4145	0.78317667	Ptpn3	NM_011207	0.7558629166666666	0.15021165333333336	Ptpn3	NM_011207	0.07307425666666667	0.9491666666666666	Ptpn3	NM_011207	0.0037600000000000003	2.3814622
11244	Ptpn4	NM_019933	0.802	0.34382967	Ptpn4	NM_019933	0.747333	0.45119327	Ptpn4	NM_019933	0.00554112	-1.38	Ptpn4	NM_019933	0.788	-0.19579364999999999
11245	Ptpn5	ENSMUST00000033142	0.5274	1.62577967	Ptpn5	NM_001163565	0.031412999999999996	2.0824288	Ptpn5	NM_001163565	0.00068794	1.79	Ptpn5	NM_001163565	0.26177666666666666	0.38153750000000003
11246	Ptpn6	NM_013545	0.8913	-0.20962600000000006	Ptpn6	NM_001077705	0.18753699999999998	0.53362951	Ptpn6	NM_001077705	0.03740444	0.64	Ptpn6	NM_001077705	0.567	-0.18097364999999999
11247	Ptpn9	NM_019651	0.6099	0.33001867	Ptpn9	NM_019651	0.9908969999999999	0.01327045	Ptpn9	NM_019651	0.00198291	1.21	Ptpn9	NM_019651	0.00245	1.9778467
11248	Ptpra	NM_008980	0.9445	-0.06169833	Ptpra	NM_001163688	0.605974	-0.40900456	Ptpra	NM_001163688	0.36759225	0.193	Ptpra	NM_001163688	0.0756	-0.63496725
11249	Ptprb	NM_029928	0.5488	1.02664267	Ptprb	NM_029928	0.963995	0.02771448	Ptprb	NM_029928	0.35699967	-0.17300000000000001	Ptprb	NM_029928	0.745	0.10930686666666667
11250	Ptprc	NM_001111316	0.9161	-0.07081	Ptprc	NM_001111316	0.653157	0.22920421	Ptprc	NM_001111316	0.01021942	-0.583	Ptprc	NM_001111316	0.367825	-0.40411339999999996
11251	Ptprcap	ENSMUST00000061086	0.5229	-0.37375133	Ptprcap	NM_016933	0.9766469999999999	0.02748859	Ptprcap	NM_016933	0.75659093	0.0833	Ptprcap	NM_016933	0.18600000000000003	-0.970216
